protocol_number,protocol,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
6,Video_Replay_Attack,BeforeSplit,TradAugSpoofOnly,0.3,90.0,86.66666666666667,3.3333333333333335,0.0,0.0,0.037037037037037035,0.018518518518518517,0.03568977350720659,0.9814814814814815
6,Video_Replay_Attack,None,Baseline,0,90.0,86.33333333333333,3.6666666666666665,0.0,0.0,0.040740740740740744,0.020370370370370372,0.03912148249828414,0.9796296296296297
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.05,268.8333333333333,88.0,2.0,1.1666666666666667,0.004320987654320988,0.022222222222222223,0.013271604938271606,0.021831453218314534,0.9867283950617285
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.1,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.2,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.3,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.05,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.1,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.2,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.3,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.05,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.1,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.2,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.3,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.05,268.8333333333333,88.0,2.0,1.1666666666666667,0.004320987654320988,0.022222222222222223,0.013271604938271606,0.021831453218314534,0.9867283950617285
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.1,268.6666666666667,88.0,2.0,1.3333333333333333,0.0049382716049382715,0.022222222222222223,0.013580246913580249,0.02184482184482185,0.9864197530864199
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.2,268.0,88.16666666666667,1.8333333333333333,2.0,0.007407407407407408,0.020370370370370372,0.01388888888888889,0.020099779103106712,0.986111111111111
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.3,268.6666666666667,88.16666666666667,1.8333333333333333,1.3333333333333333,0.0049382716049382715,0.020370370370370372,0.012654320987654321,0.0200401080321354,0.9873456790123457
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.05,268.6666666666667,88.0,2.0,1.3333333333333333,0.0049382716049382715,0.022222222222222223,0.013580246913580249,0.021844724618447248,0.9864197530864197
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.1,268.3333333333333,88.0,2.0,1.6666666666666667,0.006172839506172839,0.022222222222222223,0.014197530864197533,0.021871267418712675,0.9858024691358024
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.2,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.3,268.8333333333333,88.0,2.0,1.1666666666666667,0.004320987654320988,0.022222222222222223,0.013271604938271606,0.021831453218314534,0.9867283950617285
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.05,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.1,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.2,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.3,269.0,88.0,2.0,1.0,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.02181818181818182,0.987037037037037
7,All_Categories,None,Baseline,0,268.6666666666667,88.0,2.0,1.3333333333333333,0.0049382716049382715,0.022222222222222223,0.013580246913580249,0.021844724618447248,0.9864197530864197
